budget,id,original_language,original_title,popularity,revenue,status,vote_average,vote_count
0,50231,en,The FBI Story,1.380434,0.0,Released,4.5,7.0
0,308557,en,SEVILLA → (∞) 06,0.00353,0.0,Released,0.0,0.0
0,340255,en,Welcome to Happiness,1.580786,0.0,Released,4.5,3.0
0,72074,cn,Saat yan faan,1.2061,0.0,Released,6.3,8.0
0,38978,en,Ned Kelly,0.695389,0.0,Released,4.7,3.0
0,39450,en,White on Rice,0.204236,0.0,Released,6.4,4.0
0,40777,en,I Hate Luv Storys,2.045046,0.0,Released,6.1,35.0
0,167644,en,Laulu koti-ikävästä,0.1568,0.0,Released,5.5,2.0
0,106358,en,Atom Man vs Superman,0.653664,0.0,Released,3.8,2.0
0,32261,en,Scandal,2.132858,8800000.0,Released,5.8,26.0
0,11218,en,Rhythm is it!,0.111894,0.0,Released,4.3,2.0
0,8356,en,An Affair to Remember,9.813419,0.0,Released,7.1,101.0
0,408620,ko,아수라,3.075981,0.0,Released,5.8,12.0
0,279979,en,The Court-Martial of Jackie Robinson,0.081817,0.0,Released,10.0,1.0
0,261249,en,Chubasco,0.639133,0.0,Released,0.0,0.0
20000000,23574,en,What a Way to Go!,1.706828,0.0,Released,7.2,16.0
0,359151,en,Tanna,2.114326,0.0,Released,7.4,25.0
1000000,56491,en,In Her Line of Fire,0.632334,0.0,Released,3.3,9.0
0,21578,en,Bill Maher: I'm Swiss,0.256005,0.0,Released,6.2,5.0
24000000,13495,es,Alatriste,5.035414,23321954.0,Released,5.6,62.0
0,260352,en,Book of Days,0.04107,0.0,Released,10.0,1.0
0,14636,en,The Condemned,12.256231,8642858.0,Released,5.8,219.0
0,34044,en,Waco: The Rules of Engagement,0.455574,0.0,Released,7.3,10.0
0,33660,en,Shiloh,2.89449,0.0,Released,5.7,17.0
0,41070,no,Villmark,2.342872,0.0,Released,5.9,28.0
0,133643,sv,Karin Ingmarsdotter,0.148494,0.0,Released,5.0,1.0
60000000,16995,en,State of Play,8.905732,87784194.0,Released,6.7,489.0
16000000,33196,ko,해운대,4.136356,11301649.0,Released,6.4,49.0
0,18613,en,Fugitive Pieces,1.048087,0.0,Released,6.5,9.0
0,43281,en,Un monde sans pitié,0.002317,0.0,Released,8.0,2.0
0,84108,en,Alabama's Ghost,0.026351,0.0,Released,4.0,1.0
860000,11240,en,My Beautiful Laundrette,2.793003,2451545.0,Released,6.6,51.0
0,41004,es,El señor doctor,1.020615,0.0,Released,5.6,4.0
0,49322,fi,Tali-Ihantala 1944,0.493879,0.0,Released,4.6,4.0
0,38516,it,Karol - Un uomo diventato Papa,1.1978,0.0,Released,6.9,9.0
0,126563,en,The American Dreamer,0.726015,0.0,Released,6.0,5.0
0,27799,ja,花とアリス,1.906696,0.0,Released,6.9,25.0
0,364067,en,A Very Murray Christmas,6.007801,0.0,Released,5.2,149.0
0,23691,en,The Initiation of Sarah,1.766511,0.0,Released,5.5,12.0
0,17388,en,Italyanets,1.502873,0.0,Released,6.6,10.0
0,7291,fr,36 Quai des Orfèvres,12.727685,0.0,Released,6.7,115.0
0,50958,en,Deadly Weapons,1.023037,0.0,Released,3.6,11.0
0,172824,en,Loves Her Gun,1.263175,0.0,Released,5.5,4.0
0,47282,en,Little Dorrit,0.424104,0.0,Released,10.0,1.0
0,203186,en,The Mine,1.731899,0.0,Released,3.7,12.0
0,262436,en,Champs,2.045686,0.0,Released,6.6,15.0
0,305969,en,Forever's End,0.446525,0.0,Released,3.4,4.0
250000,191231,en,Sol,0.061257,0.0,Released,4.0,1.0
0,60202,it,Maccheroni,0.61828,0.0,Released,6.1,9.0
15000000,1018,en,Mulholland Drive,18.184056,20117339.0,Released,7.7,1517.0
0,125806,en,Dischord,0.113078,0.0,Released,0.0,0.0
0,40685,en,In Old California,0.889252,0.0,Released,4.4,5.0
0,11506,sv,Tystnaden,3.822314,0.0,Released,7.5,70.0
0,369364,pa,A Girl in the River: The Price of Forgiveness,0.40722,0.0,Released,8.1,9.0
0,70779,en,The American Nightmare,0.309421,0.0,Released,6.1,8.0
1000000,26791,en,Brigham City,0.202478,852206.0,Released,7.3,4.0
2000000,72663,ru,Нирвана,0.679141,273137.0,Released,4.7,5.0
295000,234862,fr,Mr Hublot,2.910784,0.0,Released,6.8,40.0
0,1052,en,Blow-Up,10.59036,0.0,Released,7.3,227.0
0,3052,en,Don't Make Waves,4.910542,0.0,Released,6.4,8.0
0,25450,en,Ratko: The Dictator's Son,0.597435,0.0,Released,4.5,2.0
15000000,14047,en,The Great Debaters,8.735448,30226144.0,Released,6.9,153.0
0,140007,en,Après la réconciliation,0.209425,0.0,Released,8.0,1.0
0,447818,en,Generation Iron 2,2.004971,0.0,Released,8.3,7.0
0,24585,en,Fraternity Vacation,3.90299,3333306.0,Released,5.1,14.0
20000000,139567,en,Fire with Fire,10.999209,4636169.0,Released,5.6,223.0
0,183049,en,That Certain Feeling,0.447493,0.0,Released,6.3,2.0
0,26877,cn,赤裸羔羊,2.063454,0.0,Released,5.7,11.0
0,43900,en,Angèle,0.270098,0.0,Released,5.5,2.0
0,310814,en,Julie & Jack,0.081995,0.0,Released,1.0,1.0
0,196862,en,Never a Dull Moment,0.573075,0.0,Released,5.0,2.0
12000000,26466,en,Triangle,10.217404,0.0,Released,6.9,623.0
0,21352,en,Andre,3.139316,0.0,Released,5.0,31.0
0,32488,en,Days of Wine and Roses,3.942198,0.0,Released,7.5,39.0
0,82968,pt,Sangue do Meu Sangue,0.755637,0.0,Released,6.8,10.0
0,35561,en,Arizona,0.911053,0.0,Released,4.8,8.0
0,45089,ko,혈의 누,0.478004,0.0,Released,6.7,11.0
0,356482,en,Murder in the Dark,0.211111,0.0,Released,5.8,5.0
5500000,230266,en,Miss Julie,3.791712,5000000.0,Released,5.8,46.0
0,41163,en,In a Day,0.989885,0.0,Released,7.1,9.0
0,70573,cn,最佳女婿,0.177579,0.0,Released,4.3,2.0
0,181649,en,Chu Chin Chow,0.01265,0.0,Released,0.0,0.0
18000000,180863,en,T2 Trainspotting,17.645877,41412709.0,Released,7.1,795.0
0,107978,sv,Cockpit,0.618969,0.0,Released,5.1,8.0
0,42814,en,The Front Page,0.798285,0.0,Released,7.0,10.0
0,105760,pl,Niezwykla podróz Baltazara Kobera,0.013577,0.0,Released,7.5,2.0
0,369228,it,Dobbiamo parlare,0.886695,0.0,Released,5.6,17.0
0,67375,en,The Story of Alexander Graham Bell,0.702342,0.0,Released,5.7,5.0
0,41979,ru,Неуловимые мстители,1.432761,0.0,Released,7.4,5.0
25771,67626,en,Three Orphan Kittens,0.749343,0.0,Released,6.8,12.0
0,64074,en,Two in the Wave,0.232855,0.0,Released,5.5,5.0
0,58083,it,La casa stregata,1.060676,0.0,Released,5.3,28.0
0,19929,en,9to5: Days in Porn,1.552852,0.0,Released,6.1,18.0
0,369665,en,Trevor Noah: Lost In Translation,0.147939,0.0,Released,8.0,2.0
22000000,9406,en,An American Werewolf in Paris,7.145784,26570463.0,Released,5.3,154.0
0,43893,en,Les Misérables,2.556791,0.0,Released,7.2,11.0
0,24777,en,Private Parts,0.578458,0.0,Released,5.8,8.0
0,292523,en,Whistle and I'll Come to You,0.226607,0.0,Released,7.3,6.0
21000000,44947,en,Le roi danse,1.792826,0.0,Released,7.2,13.0
0,11447,it,La Stanza del figlio,7.331867,0.0,Released,6.3,71.0
6000000,12280,en,The Paper,4.006063,0.0,Released,6.1,40.0
0,66892,en,Tale of the Mummy,0.883828,0.0,Released,3.8,22.0
0,417427,ru,Хороший мальчик,1.254369,0.0,Released,5.1,8.0
0,5177,en,Voksne mennesker,2.571665,0.0,Released,6.4,10.0
0,124642,en,En avoir (ou pas),0.014329,0.0,Released,0.0,0.0
4437508,127501,hi,Barfi!,3.779077,2804874.0,Released,7.2,84.0
0,33037,en,"Hey There, It's Yogi Bear",1.136583,0.0,Released,6.6,7.0
0,50838,en,Wrecked,5.053905,8020.0,Released,5.2,104.0
0,140632,en,Hot Summer Week,0.12986,0.0,Released,0.0,0.0
0,20996,en,Smashing Pumpkins: If All Goes Wrong,0.023065,0.0,Released,0.0,0.0
0,124626,en,Nico Icon,0.133893,0.0,Released,7.3,3.0
0,37037,en,"Dr. Syn, Alias the Scarecrow",1.452854,0.0,Released,8.0,2.0
0,43798,en,That Hamilton Woman,1.706833,0.0,Released,7.5,15.0
0,42416,it,Arrapaho,0.148651,0.0,Rumored,4.5,4.0
0,63957,en,Bear with Me,0.340505,0.0,Released,5.0,1.0
0,71982,en,Streets of Laredo,0.780833,0.0,Released,3.0,2.0
0,68802,pl,Przyjaciel wesołego diabła,0.000151,0.0,Released,0.0,0.0
300,197276,en,The Ghost Army,0.651101,0.0,Released,6.4,5.0
0,140966,ru,Piraty XX veka,1.50219,0.0,Released,6.7,3.0
0,163111,en,Down the Hudson,0.071759,0.0,Released,6.5,2.0
0,103601,en,Hollywood Vice Squad,0.097881,0.0,Released,0.0,0.0
0,204668,fr,Belle et Sébastien,5.495053,0.0,Released,6.9,144.0
3500000,8408,en,Day of the Dead,8.801822,34000000.0,Released,6.9,276.0
0,79483,en,Jimmy Carr: Being Funny,0.309219,0.0,Released,6.9,8.0
0,13119,ab,Hank and Mike,0.680742,0.0,Released,6.1,6.0
0,122677,en,Blood of Ghastly Horror,0.006668,0.0,Released,1.5,4.0
0,89623,ko,마당을 나온 암탉,1.409111,0.0,Released,6.9,11.0
0,125374,en,Minamata: Kanja-san to sono sekai,0.035301,0.0,Released,5.0,1.0
1000000,54662,en,The Future,1.61744,0.0,Released,5.8,28.0
60000,2667,en,The Blair Witch Project,14.838386,248000000.0,Released,6.3,1090.0
0,12531,fr,L'Appartement,6.228174,0.0,Released,6.5,37.0
0,245706,en,True Story,7.87202,4719695.0,Released,6.2,536.0
0,182981,nl,Nude Area,0.420688,0.0,Released,5.0,2.0
25000000,40634,en,Nuts,2.258245,0.0,Released,6.0,25.0
0,119324,en,Prime Suspect,2.104104,0.0,Released,7.5,19.0
24000000,41283,en,Faster,9.014972,23081726.0,Released,6.1,577.0
0,330544,en,Bessie,2.129215,0.0,Released,6.1,33.0
0,39101,ja,Doragon Bōru Zetto: Chikyū Marugoto Chōkessen,4.955965,0.0,Released,6.4,89.0
23000000,13957,en,Closing the Ring,10.320049,0.0,Released,6.3,20.0
558000,35545,en,Mata Hari,1.41344,2227000.0,Released,6.1,9.0
0,293412,en,Running Wild,0.465559,0.0,Released,10.0,1.0
0,257568,en,응징자,1.105183,0.0,Released,6.6,7.0
0,76686,de,The Green Wave,0.177082,0.0,,8.5,2.0
3849796,201386,nl,F.C. De Kampioenen: Kampioen zijn blijft plezant,0.852186,7471304.0,Released,6.3,8.0
0,33786,en,Prinsessa,0.155356,0.0,Released,6.7,3.0
0,196024,da,Kvinden i buret,7.721255,0.0,Released,7.0,166.0
0,94529,en,My Cousin Rachel,0.697959,0.0,Released,5.4,4.0
0,258305,en,Hunt for the Labyrinth Killer,0.921705,0.0,Released,6.3,2.0
0,58757,de,Heidi,0.73248,0.0,Released,7.5,2.0
65000000,6795,en,Zathura: A Space Adventure,10.695639,64321501.0,Released,6.1,808.0
0,290916,en,7.2,0.016798,0.0,Released,0.0,0.0
2500000,32206,en,Quantum Apocalypse,1.51939,0.0,Released,2.8,25.0
0,125264,ja,Karumen kokyo ni kaeru,0.476264,0.0,Released,7.3,4.0
0,225898,en,Exit to Hell,0.041405,0.0,Released,4.5,2.0
0,166677,en,The Flight That Fought Back,0.037647,0.0,Released,1.0,1.0
0,49920,en,Acts of Worship,0.207332,0.0,Rumored,6.3,4.0
0,51890,ja,地獄甲子園,0.552181,0.0,Released,4.9,12.0
0,195423,pt,Faroeste Caboclo,2.53363,0.0,Released,6.1,41.0
0,84327,en,The Queen of Versailles,3.589099,714544.0,Released,7.1,75.0
0,416261,en,All Hallow's Eve,0.774281,0.0,Released,6.2,5.0
0,320910,ta,நானும் ரௌடிதான்,0.761788,0.0,Released,6.5,11.0
0,361992,en,Bhai,0.039781,0.0,Released,6.0,1.0
0,10552,en,Cat's Eye,6.781815,0.0,Released,5.9,140.0
10000000,244316,en,Into the Grizzly Maze,15.860139,0.0,Released,5.1,74.0
0,214355,pt,Cine Holliúdy,0.655482,4900000.0,Released,6.3,10.0
0,31385,en,Zombie Nightmare,5.402952,0.0,Released,3.5,19.0
0,14163,hi,Chak De! India,4.842323,19300000.0,Released,6.8,69.0
0,100185,en,Return Home,1e-06,0.0,Released,5.0,1.0
0,30106,en,Gunnin' for That #1 Spot,0.194419,0.0,Released,5.6,5.0
0,127040,en,Pick a Star,0.506223,0.0,Released,4.0,2.0
6000000,11706,en,War and Peace,3.666277,12500000.0,Released,6.8,50.0
3750000,31675,en,Cromwell,2.766155,0.0,Released,6.6,22.0
25500000,94047,ko,마이웨이,5.74216,0.0,Released,7.6,75.0
0,98622,en,9,3.122855,0.0,Released,7.4,74.0
0,5000,fr,Jeux interdits,3.936747,10188.0,Released,7.8,68.0
0,124227,en,Attack on the Iron Coast,0.984142,0.0,Released,5.0,3.0
30000000,50456,en,Hanna,8.071196,63782078.0,Released,6.5,1284.0
0,42984,ja,にっぽん昆虫記,3.249537,0.0,Released,7.5,14.0
0,31297,ja,Shinobi no Mono,0.924169,0.0,Released,6.5,8.0
20000000,202241,en,Mildred Pierce,3.010129,0.0,Released,7.3,36.0
0,135204,en,Frank ja Wendy,0.038697,0.0,Released,7.0,1.0
0,366018,en,A Christmas Melody,1.468471,0.0,Released,5.7,17.0
0,419459,en,Landline,1.811506,0.0,Released,5.1,9.0
0,104462,fr,Une nuit terrible,1.017971,0.0,Released,6.2,13.0
0,121003,en,The Girl from Missouri,0.729896,0.0,Released,5.0,4.0
0,33623,fr,L'Ecole,4.306859,0.0,Released,6.4,23.0
0,92737,en,Under the Gun,0.038051,0.0,Released,7.0,1.0
0,3125,en,Dracula vs. Frankenstein,1.513005,0.0,Released,4.0,9.0
0,89593,en,Jerusalem Countdown,0.878891,0.0,Released,5.2,8.0
18000000,59219,pl,Quo Vadis,1.212036,0.0,Released,5.2,9.0
0,136627,hi,देवदास,0.295098,0.0,Released,4.1,4.0
0,22595,en,Speedy,1.160323,0.0,Released,7.8,17.0
0,35639,nl,K3 en het IJsprinsesje,0.043827,0.0,Released,5.5,1.0
0,348853,en,The Model Solution,0.361375,0.0,Released,0.0,0.0
0,40623,fr,Panique au village,2.259456,0.0,Released,7.4,52.0
0,249266,en,Small Time,7.418423,0.0,Released,5.1,12.0
0,12767,en,Cold Creek Manor,5.84474,21384035.0,Released,4.9,114.0
0,84056,it,Un'estate al mare,0.996423,0.0,Released,4.2,40.0
0,425498,en,Michael Che Matters,1.080723,0.0,Released,7.5,11.0
0,47256,en,The Hoodlum,0.193396,0.0,Released,6.9,4.0
0,204800,en,Lad: A Dog,0.89172,0.0,Released,8.0,1.0
0,184741,en,Cain and Mabel,0.214955,0.0,Released,8.0,1.0
0,2516,en,Our Mother's House,1.385444,0.0,Released,5.5,10.0
0,53939,en,Sons and Lovers,2.575294,0.0,Released,6.8,3.0
0,146970,it,Lo chiamavano Tresette... giocava sempre col morto,0.519918,0.0,Released,8.0,1.0
0,388910,en,Klondike Kate,0.013553,0.0,Released,0.0,0.0
0,285213,ko,해적: 바다로 간 산적,2.352706,0.0,Released,6.4,45.0
0,16133,ja,Survive Style 5+,2.336334,0.0,Released,7.6,55.0
0,14711,en,Afro Samurai: Resurrection,4.427087,0.0,Released,6.7,49.0
0,26189,en,Get a Clue,2.968976,0.0,Released,4.9,59.0
0,21427,en,La Doublure,7.696023,29326868.0,Released,6.0,131.0
0,25893,en,The Seven Little Foys,1.557872,0.0,Released,6.3,3.0
0,118134,en,The Widow From Chicago,0.833388,0.0,Released,3.3,3.0
0,41605,en,Running the Sahara,0.421258,0.0,Released,6.5,4.0
0,50849,it,Il grande attacco,0.017521,0.0,Released,4.5,2.0
130000000,9502,en,Kung Fu Panda,16.897541,631744560.0,Released,6.9,3231.0
0,86959,en,Getting It Right,0.112213,0.0,Released,4.7,3.0
0,300302,en,Comedy Central Roast of James Franco,4.58277,0.0,Released,7.3,35.0
0,355338,en,Riley's First Date?,6.051285,0.0,Released,7.2,188.0
26000000,9595,en,Hot Shots!,11.026793,181096164.0,Released,6.4,588.0
0,394063,en,Chris Hardwick: Funcomfortable,0.440991,0.0,Released,7.0,3.0
0,70709,es,Ruby,0.289508,0.0,Released,3.0,4.0
0,61675,en,L.A. Without a Map,2.280865,0.0,Released,6.0,11.0
0,40740,en,Trancers II: The Return of Jack Deth,2.739095,0.0,Released,5.4,12.0
10000000,28739,en,Cabin Fever 2: Spring Fever,5.187,0.0,Released,4.4,96.0
0,49037,ja,Gusha no bindume,0.988355,0.0,Released,5.2,18.0
61733,59852,en,Blinky™,1.750012,0.0,Released,6.7,34.0
2000000,14064,en,Ten Canoes,1.372493,300000.0,Released,6.7,21.0
1340000,37168,fr,La guerre des tuques,1.641502,0.0,Released,7.4,14.0
0,3028,en,Jekyll and Hyde ... Together Again,1.352979,0.0,Released,4.6,5.0
0,20205,en,Transmorphers Fall of Man,1.716174,0.0,Released,3.4,9.0
350000,29611,en,Sole Survivor,0.041923,0.0,Released,7.3,7.0
0,21581,fr,"Dédé, à travers les brumes",0.981474,0.0,Released,6.0,5.0
0,23717,en,Khuda Kay Liye,1.088775,0.0,Released,6.1,7.0
0,57219,fr,Chain of Command,0.542097,0.0,Released,5.0,1.0
0,30934,en,Tower of Evil,0.817183,0.0,Released,5.8,12.0
0,43100,it,Il generale Della Rovere,3.566556,0.0,Released,7.3,16.0
0,324230,es,Diet of Sex,6.889832,0.0,Released,4.0,12.0
0,22805,en,Motherhood,8.42093,0.0,Released,4.8,45.0
0,51259,fr,Le prix du danger,0.672756,0.0,Released,5.5,5.0
110000000,80274,en,Ender's Game,12.500305,125537191.0,Released,6.6,2354.0
0,95093,en,Gas,0.003665,0.0,Released,0.0,0.0
0,64875,en,The Fighting Prince of Donegal,0.099109,0.0,Released,7.0,1.0
0,75641,en,Voyage of the Damned,1.12301,0.0,Released,5.5,5.0
0,44591,en,The Black Scorpion,0.748812,0.0,Released,5.1,9.0
0,338485,en,"Signed, Sealed, Delivered: From Paris With Love",1.082366,0.0,Released,6.6,5.0
0,331446,en,Sharknado 3: Oh Hell No!,4.354938,0.0,Released,4.4,137.0
0,79548,en,Gone,9.384244,18100189.0,Released,5.9,346.0
24000000,4935,ja,ハウルの動く城,16.136048,234710455.0,Released,8.2,2049.0
0,54008,en,Sugar Hill,0.937372,0.0,Released,5.6,17.0
0,339533,en,San Andreas Quake,4.260681,0.0,Released,3.5,77.0
0,139997,en,And While We Were Here,1.797315,0.0,Released,6.0,35.0
0,20546,en,Goodnight Mister Tom,1.379679,0.0,Released,6.0,16.0
1500000,301228,en,Narcopolis,3.256531,0.0,Released,4.8,34.0
0,120520,en,Somebody Killed Her Husband,0.372751,0.0,Released,7.5,2.0
150000000,7978,en,The Wolfman,9.297209,0.0,Released,5.5,562.0
0,107812,it,Viaggio con Anita,0.0779,0.0,Released,8.0,1.0
0,311667,en,Manhattan Night,11.139734,0.0,Released,6.1,115.0
0,91624,it,La settima donna,0.002317,0.0,Released,5.0,3.0
0,56489,de,Die letzten Männer,0.28084,0.0,Rumored,8.0,2.0
0,21447,en,La Carta Esférica,0.33911,0.0,Released,7.5,1.0
0,5485,it,Gli orrori del castello di Norimberga,1.017532,0.0,Released,6.3,19.0
6500000,9388,en,Thank You for Smoking,9.369527,24793509.0,Released,7.1,670.0
0,13929,en,Geri's Game,4.768849,0.0,Released,7.8,309.0
0,413927,fr,Louise en hiver,0.468728,0.0,Released,8.0,5.0
0,354133,da,Zombeak,0.368079,0.0,Released,3.0,2.0
3000000,51423,sv,Svinalängorna,0.702712,4800080.0,Released,6.2,10.0
9000000,3177,ja,Batoru rowaiaru II: Chinkonka,7.500419,0.0,Released,4.9,115.0
0,309889,en,The Culling,1.639984,0.0,Released,4.0,20.0
0,4296,en,Millennium,2.742085,0.0,Released,5.0,45.0
0,218305,en,So Ends Our Night,0.620732,0.0,Released,6.0,1.0
0,272525,en,Henry Kissinger: Secrets of a Superpower,0.009603,0.0,Released,0.0,0.0
0,141819,ja,許されざる者,2.443676,0.0,Released,7.3,18.0
0,295401,sv,Svenskjävel,0.746802,0.0,Released,7.5,4.0
0,159900,en,"Ella Lola, a la Trilby",0.055116,0.0,Released,4.0,1.0
0,1964,de,Ein Freund von mir,1.813452,0.0,Released,7.5,19.0
16000000,13788,en,The Unborn,7.108555,76514050.0,Released,4.8,373.0
0,53042,pt,Alice,0.355953,0.0,Released,6.8,10.0
0,42634,en,Petulia,5.075434,0.0,Released,6.0,6.0
0,9611,en,Romy and Michele's High School Reunion,5.889414,29235353.0,Released,6.0,160.0
0,34745,en,Catch Me If You Can,1.404418,0.0,Released,6.0,3.0
0,40474,it,Gatti rossi in un labirinto di vetro,1.013672,0.0,Released,6.0,11.0
0,25160,en,George Carlin: Doin' it Again,1.169166,0.0,Released,7.2,9.0
2000000,88491,ru,Шапито-шоу,0.74156,393816.0,Released,6.8,13.0
0,22616,en,Night of the Day of the Dawn of the Son of the Bride Part 2: In Shocking 2-D,0.022568,0.0,Released,5.3,4.0
0,24939,en,Return of the Living Dead: Rave to the Grave,8.186979,0.0,Released,4.3,21.0
0,21128,en,One False Move,3.14325,1543112.0,Released,6.7,28.0
28000000,54648,en,The Pebble and the Penguin,2.304986,3983912.0,Released,5.2,32.0
0,257291,en,Prater,0.038859,0.0,Released,5.0,1.0
0,41308,es,El padrecito,1.206366,0.0,Released,6.3,4.0
0,44281,en,Asfour Stah,1.983301,0.0,Released,7.4,5.0
0,42203,de,Despair,8.830557,0.0,Released,7.0,12.0
0,455968,en,Becoming Cary Grant,0.150702,0.0,Released,8.0,1.0
0,274626,en,Animal,2.883361,0.0,Released,4.6,78.0
0,59455,fr,Pour 100 briques t'as plus rien !,1.023183,0.0,Released,5.6,7.0
0,245917,ja,劇場版 銀魂 完結篇 万事屋よ永遠なれ,1.046323,0.0,Released,7.7,13.0
500000,105299,en,Siblings,1.435388,0.0,Released,5.8,5.0
0,114155,en,Effie Gray,6.808109,0.0,Released,6.2,49.0
0,15775,en,If Only,4.99289,0.0,Released,6.5,139.0
0,43790,en,Babes on Broadway,1.285439,0.0,Released,6.6,10.0
0,190824,fr,Hôtel Normandy,1.355193,0.0,Released,4.9,14.0
0,205864,el,Η Αιώνια Επιστροφή Του Αντώνη Παρασκευά,0.465373,0.0,Released,6.0,4.0
0,20646,ja,新・仁義の墓場,1.955441,0.0,Released,6.5,14.0
0,221732,ja,るろうに剣心　伝説の最期編,12.253429,0.0,Released,7.5,99.0
0,231020,en,La Mia Classe,0.049983,0.0,Released,9.0,1.0
0,97024,en,The Man in Possession,0.00119,0.0,Released,0.0,0.0
0,14604,en,Hold That Ghost,6.201988,0.0,Released,7.1,17.0
0,128111,ko,범죄소년,0.477533,0.0,Released,7.4,5.0
0,22099,en,Rammstein: Live aus Berlin,0.989113,0.0,Released,9.0,4.0
0,36768,fi,Uuno Turhapuro armeijan leivissä,0.8324,0.0,Released,6.4,8.0
0,38898,pl,Pociag,2.230891,0.0,Released,6.3,14.0
2000000,77250,en,The Hurricane,0.329549,0.0,Released,5.9,6.0
0,347754,en,Curve,4.957058,0.0,Released,4.5,72.0
0,10841,en,Steiner - Das Eiserne Kreuz Teil II,0.981224,0.0,Released,6.8,4.0
3900000,874,en,A Man for All Seasons,6.997888,28350000.0,Released,7.5,90.0
0,13979,en,Day Night Day Night,0.278551,0.0,Released,6.0,5.0
0,76864,sv,Tic Tac,0.212894,0.0,Released,5.9,7.0
0,437220,zh,好极了,0.182377,0.0,Released,6.0,2.0
0,13741,fr,Seuls Two,4.620808,0.0,Released,5.1,74.0
0,16962,en,Barbie Fairytopia: Magic of the Rainbow,5.01763,0.0,Released,6.2,53.0
17000000,10068,en,Nine 1/2 Weeks,6.706262,6735922.0,Released,5.8,183.0
0,62337,de,Hotte im Paradies,0.217325,0.0,Released,7.5,2.0
0,117408,it,L'età di Cosimo de Medici,0.040738,0.0,Released,5.0,1.0
0,81003,en,Kung Fu Panda: Secrets of the Masters,4.401424,0.0,Released,6.5,67.0
0,32451,en,Heavy Metal in Baghdad,0.630144,0.0,Released,6.1,7.0
0,9503,en,Die Päpstin,7.289967,27412220.0,Released,6.5,93.0
0,65545,ru,Исчезнувшая империя,0.402849,0.0,Released,5.0,3.0
3000000,317930,es,Compadres,0.968473,0.0,Released,5.2,17.0
0,97547,nl,Het meisje met het rode haar,0.124225,0.0,Released,6.3,3.0
0,52249,da,Det røde kapel,0.181175,0.0,Released,6.6,5.0
0,262514,ru,Телохранитель,0.138355,0.0,Released,3.5,2.0
20000000,17806,en,Forever Lulu,1.899016,0.0,Released,5.1,6.0
0,199198,en,Guendalina,0.765354,0.0,Released,5.0,1.0
0,58483,da,En familie,0.575124,0.0,Released,6.0,5.0
0,56616,zh,不散,0.929244,0.0,Released,6.9,18.0
0,434166,de,Es war einmal in Deutschland,0.846885,0.0,Released,8.7,3.0
0,124167,en,Alphabet City,1.35099,0.0,Released,3.9,4.0
0,29299,fr,Nepobedimyy,0.398973,0.0,Released,4.7,7.0
60000,52788,en,Sisters,1.241769,0.0,Released,3.9,18.0
300000,100532,en,Sun Kissed,0.008235,0.0,Released,0.0,0.0
0,21521,cn,A計劃續集,6.7196,0.0,Released,6.6,56.0
0,144231,en,Always,0.358193,0.0,Released,3.0,2.0
0,67883,it,Gli esecutori,1.43964,0.0,Released,6.2,3.0
0,392790,tl,Ma' Rosa,0.46882,0.0,Post Production,6.0,2.0
0,94551,en,The Christine Jorgensen Story,7.4e-05,0.0,Released,0.0,0.0
0,94344,de,Das Weib des Pharao,0.170453,0.0,Released,9.0,1.0
